feature,best_lag,f_statistic,p_value,is_significant,significance_level,data_points,branch_id,heating_season,season_name,data_length,combination
ta_squared,8,60.57280326998894,2.5622928681863372e-96,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ta_lag_2h,12,40.17154922845368,2.156610678828262e-92,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wind_chill_lag_15h_mean,12,39.64211615588522,3.9956083332938434e-91,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ta_lag_15h_mean,12,38.66759440044436,8.649420509132948e-89,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ta_chi,8,55.16496453628146,1.3492243051724145e-87,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
hm_lag_18h_mean,1,387.11736865683264,4.99266660247652e-84,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ta_lag_1h,12,36.53448860881349,1.1391848831852505e-83,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ta,8,52.31706870306207,5.470102215456627e-83,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ta_diff_12h,8,52.02718807744868,1.6128282486478828e-82,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wind_chill_lag_24h_mean,12,34.6123360812476,4.769713345552007e-79,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ws_lag_18h_mean,1,355.804032590963,1.5407993936994306e-77,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
HDD_20,12,32.83130006107336,9.285583680637725e-75,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
hm_lag_12h_mean,10,38.391434798709966,2.6462035482703853e-74,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
hm_lag_9h_mean,8,46.76792152788498,5.556821338210665e-74,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
HDD_18,12,32.462849740068435,7.176548793540369e-74,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wind_chill,8,44.96131266638536,4.83959091206364e-71,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
hm_lag_6h_mean,12,30.527007322144396,3.3571133177230065e-69,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
hm_lag_15h_mean,12,28.289975805000715,8.5094412686755e-64,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
hm_lag_3h_mean,12,28.229671489152516,1.190337794476371e-63,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ws_lag_15h_mean,1,274.9440625466315,1.1923676142096015e-60,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
DCI,8,38.36734007299038,2.7823522854803805e-60,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
hm_lag_21h_mean,8,35.919220969206414,2.8140780490710977e-56,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ws_lag_9h_mean,9,30.62085338974625,4.30489890019187e-53,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wind_temp_interaction,11,25.473864244221645,1.4862985179492529e-52,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ws_lag_6h_mean,1,229.2716216754848,5.041791906416815e-51,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ws_lag_3h_mean,12,19.541805558953563,1.2502031584957373e-42,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ws_lag_12h_mean,8,26.46054967413586,9.062782530409648e-41,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
hm_lag_24h_mean,12,18.52007669229592,3.686825248927866e-40,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
hm_ta_interaction,12,17.98194270912764,7.354123277508213e-39,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ta_humidity_interaction,12,17.98194270912764,7.354123277508213e-39,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
hm_fourier_sin_2,5,37.46959921195189,4.5055272503033684e-38,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wind_chill_fourier_sin_2,5,37.46959921195189,4.5055272503033684e-38,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ws_fourier_sin_2,5,37.46959921195189,4.5055272503033684e-38,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ta_fourier_sin_2,5,37.46959921195189,4.5055272503033684e-38,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ws_lag_21h_mean,11,18.679384504362243,1.98640639426185e-37,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
hm,8,21.370780660027222,2.0209743220205472e-32,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
day_of_year_sin,11,16.15183997993602,8.079842281174206e-32,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ws_lag_24h_mean,12,14.88404469236564,2.144447490634013e-31,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
day_of_year,11,15.617673787789013,1.2306049756145391e-30,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
month_sin,5,29.657568466831634,6.288919567527094e-30,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
month,5,26.080349900197994,3.380964853648272e-26,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ws,8,17.483418387774748,4.628733517769724e-26,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wind_chill_fourier_cos_1,2,40.45466917619562,3.3645512110164617e-18,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ta_fourier_cos_1,2,40.45466917619562,3.3645512110164617e-18,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ws_fourier_cos_1,2,40.45466917619562,3.3645512110164617e-18,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
hm_fourier_cos_1,2,40.45466917619562,3.3645512110164617e-18,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
dayofweek_cos,10,9.736260217433399,2.4061692964991306e-16,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wind_chill_fourier_cos_3,2,35.18315427431361,6.208070649166045e-16,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ta_fourier_cos_3,2,35.18315427431361,6.208070649166045e-16,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ws_fourier_cos_3,2,35.18315427431361,6.208070649166045e-16,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
hm_fourier_cos_3,2,35.18315427431361,6.208070649166045e-16,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
hm_fourier_sin_1,2,34.38016449679231,1.3753566452234854e-15,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ta_fourier_sin_1,2,34.38016449679231,1.3753566452234854e-15,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wind_chill_fourier_sin_1,2,34.38016449679231,1.3753566452234854e-15,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ws_fourier_sin_1,2,34.38016449679231,1.3753566452234854e-15,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wd_lag_21h_mean,1,59.716488262039235,1.2412035300591906e-14,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ws_fourier_sin_3,2,31.089170418906697,3.5895106392638275e-14,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ta_fourier_sin_3,2,31.089170418906697,3.5895106392638275e-14,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wind_chill_fourier_sin_3,2,31.089170418906697,3.5895106392638275e-14,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
hm_fourier_sin_3,2,31.089170418906697,3.5895106392638275e-14,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wd_lag_12h_mean,8,9.35965920699494,6.133435048078996e-13,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
hm_fourier_cos_2,2,26.291828911796834,4.191086921874598e-12,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ws_fourier_cos_2,2,26.291828911796834,4.191086921874598e-12,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wind_chill_fourier_cos_2,2,26.291828911796834,4.191086921874598e-12,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ta_fourier_cos_2,2,26.291828911796834,4.191086921874598e-12,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wd_lag_9h_mean,12,6.286279605726059,3.517776728742156e-11,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
rn_day,8,7.567057609300531,4.0478509566163827e-10,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wd_lag_15h_mean,12,5.501539613689298,1.9662959227677647e-09,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wd_lag_6h_mean,1,35.42059746032296,2.778833876519745e-09,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
month_cos,5,9.614841076125488,3.6759003063790657e-09,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
day_of_year_cos,9,5.439794438959165,1.7951272796847033e-07,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
month_day_interaction,3,10.616683077171075,5.813851850512418e-07,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wd,1,19.933395772011078,8.138624423694568e-06,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wd_lag_18h_mean,1,18.906129757703017,1.3916533626181681e-05,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
rn_hr1_lag_24h_mean,11,3.8462094806075697,1.4882334807867971e-05,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wd_lag_3h_mean,11,3.828088883182883,1.610707806424866e-05,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
dayofweek,3,8.00953904580021,2.5088587485157318e-05,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
dayofweek_sin,3,7.065566016034961,9.716834239680292e-05,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
rn_hr1_lag_21h_mean,12,3.0390695062994535,0.00027902566081691943,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
wd_lag_24h_mean,12,3.030001181610469,0.0002904785769390951,True,***,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
daily_temp_range,3,4.815077440856647,0.002372374704261052,True,**,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
rn_hr1_lag_9h_mean,1,5.829154555826677,0.015787001513435202,True,*,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
rn_hr1,1,4.880414548881692,0.02719386395247358,True,*,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
rn_hr1_lag_18h_mean,10,2.0003455831162835,0.029375221562914406,True,*,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
rn_hr1_lag_6h_mean,2,2.490410382555522,0.08294600370116693,False,,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
rn_hr1_lag_3h_mean,1,2.74059500406329,0.09787108415757319,False,,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
rn_hr1_lag_15h_mean,3,1.6158309981550691,0.18341010955659223,False,,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
rn_hr1_lag_12h_mean,3,1.4571275531998888,0.2241477726039183,False,,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
daily_temp_range_diff,2,0.9888222829192855,0.3720641321615714,False,,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
ta_diff_24h,10,0.980018901244049,0.4583027607224107,False,,7344,C,0,비난방기 (5-9월),7344,Branch_C_Season_0
si_lag_3h_mean,1,1460.4972313423289,1.0581215402440971e-285,True,***,5900,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
si,10,125.93174871827283,5.398828715343611e-239,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
HDD_18,12,98.17523972539267,1.7971732527774844e-222,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
si_lag_6h_mean,3,368.58913238478493,2.214941351884561e-219,True,***,5897,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
si_lag_21h_mean,10,112.08537977503703,4.268393602822689e-214,True,***,5882,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
HDD_20,12,93.65055986459998,1.0605428257184042e-212,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
hour,12,90.97980498401205,6.709307063388458e-207,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
si_lag_18h_mean,10,107.44749536634471,1.0968217796349706e-205,True,***,5885,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_chi,10,104.4441450481649,2.963745761802044e-200,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
hour_squared,12,87.03964020166802,2.6988594292011787e-198,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_diff_6h,10,103.13077494771511,7.81097181751884e-198,True,***,5897,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
hour_cos,10,102.65561390755552,5.33238724645088e-197,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
hour_sin,10,102.65561390755482,5.332387246469067e-197,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
si_lag_24h_mean,10,100.67243075800148,2.8256351456945454e-193,True,***,5879,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta,12,84.20145088280053,4.607177034955139e-192,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
DCI,12,80.1880600620126,3.3537056565389276e-183,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
si_lag_15h_mean,12,78.35237583620109,4.284246848379512e-179,True,***,5888,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_chi_lag_21h_mean,12,77.71485718826399,1.1532900312034653e-177,True,***,5882,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_chi_lag_18h_mean,10,88.98321816386641,1.2488651845128787e-171,True,***,5885,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_chi_lag_6h_mean,2,419.50163736552526,4.727318470622773e-171,True,***,5897,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
si_lag_12h_mean,10,88.39666899048527,1.515671450878671e-170,True,***,5891,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_lag_6h_mean,2,416.2875550240352,7.88887345029983e-170,True,***,5897,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
si_lag_9h_mean,12,73.40524249097209,4.496364353755923e-168,True,***,5894,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_chi_lag_15h_mean,10,86.81126828535186,1.4258828879044897e-167,True,***,5888,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_lag_18h_mean,10,86.56355829244086,4.20844509852709e-167,True,***,5885,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_lag_15h_mean,10,85.41403007318307,5.952990813507474e-165,True,***,5888,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_lag_21h_mean,12,71.56322807632314,6.411340826317828e-164,True,***,5882,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
wind_chill,12,71.17781800909448,4.297885217562644e-163,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
wind_chill_lag_6h_mean,3,259.7566585644861,2.5420548679482767e-158,True,***,5897,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
wind_chill_lag_18h_mean,10,77.78355736133868,1.5155668357882555e-150,True,***,5885,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
wind_chill_lag_15h_mean,10,77.46747791924876,5.965204209127892e-150,True,***,5888,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
wind_chill_lag_21h_mean,12,64.83739530652902,9.841209455359696e-149,True,***,5882,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_diff_12h,12,63.97649747151552,8.608270913673422e-147,True,***,5891,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
wind_chill_lag_9h_mean,3,235.91573669507912,1.514466717469482e-144,True,***,5894,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_lag_9h_mean,3,230.17881058169297,3.279944620357362e-141,True,***,5894,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_chi_lag_9h_mean,3,226.40940098327118,5.1546221699698304e-139,True,***,5894,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_lag_1h,12,53.58297826041399,5.645274022603238e-123,True,***,5902,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
day_of_year_cos,2,270.2896816408735,4.876599310844882e-113,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_fourier_cos_2,2,264.46483260014026,1.0173216849126148e-110,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
wind_chill_fourier_cos_2,2,264.46483260014026,1.0173216849126148e-110,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ws_fourier_cos_2,2,264.46483260014026,1.0173216849126148e-110,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
hm_fourier_cos_2,2,264.46483260014026,1.0173216849126148e-110,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
wind_chill_lag_12h_mean,3,174.9672603538226,1.1646287536898604e-108,True,***,5891,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_lag_12h_mean,12,46.86918695927367,2.306168222017765e-107,True,***,5891,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
month_sin,2,253.39144166709346,2.6809356154885894e-106,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_chi_lag_12h_mean,12,46.11561451126147,1.329412765436745e-105,True,***,5891,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_chi_lag_24h_mean,12,44.2101034673932,3.925584770985105e-101,True,***,5879,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_lag_24h_mean,12,42.98187818219774,2.988214889199524e-98,True,***,5879,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
hm,12,42.96466890293844,3.151229067325947e-98,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
hm_lag_3h_mean,1,457.7993023285283,7.040093945158183e-98,True,***,5900,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
day_of_year_sin,2,223.70787097920496,2.2631542356789043e-94,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
hm_lag_21h_mean,10,47.68364272708906,2.892536268910903e-92,True,***,5882,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_lag_3h_mean,3,145.39302031372023,6.842111127231758e-91,True,***,5900,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
hm_fourier_sin_2,2,214.91755180146228,8.090292006500729e-91,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
wind_chill_fourier_sin_2,2,214.91755180146228,8.090292006500729e-91,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_fourier_sin_2,2,214.91755180146228,8.090292006500729e-91,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ws_fourier_sin_2,2,214.91755180146228,8.090292006500729e-91,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
wind_chill_lag_3h_mean,3,144.16920425096285,3.7668707538388466e-90,True,***,5900,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
hm_lag_6h_mean,12,39.378946263273455,8.833374312589941e-90,True,***,5897,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_chi_lag_3h_mean,3,141.1968337247069,2.3819048417833303e-88,True,***,5900,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_lag_2h,12,38.57118568905324,7.105004506824116e-88,True,***,5901,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
hm_lag_15h_mean,10,45.025452581139945,5.1817760034442605e-87,True,***,5888,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
hm_lag_18h_mean,10,45.010124582574456,5.57854554488424e-87,True,***,5885,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
hm_ta_interaction,3,138.44301941738564,1.1121606398281655e-86,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_humidity_interaction,3,138.44301941738564,1.1121606398281655e-86,True,***,5903,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
wind_chill_lag_24h_mean,12,37.530921357494066,2.1078648163122224e-85,True,***,5879,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
hm_lag_24h_mean,10,43.20977602500085,2.08682546728636e-83,True,***,5879,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
hm_lag_12h_mean,12,33.82686947224046,1.2649839498642013e-76,True,***,5891,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ta_lag_3h,12,32.8190996496913,3.1275617741707095e-74,True,***,5900,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ws_lag_3h_mean,1,335.2723208313643,6.93711548186919e-73,True,***,5900,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
ws_lag_6h_mean,12,29.336709782515182,6.312238814549002e-66,True,***,5897,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
hm_lag_9h_mean,9,37.30128564039858,5.729779310549302e-65,True,***,5894,C,1,난방상승기 (10-1월),5903,Branch_C_Season_1
